date,sector,energy_type,value_trillion_btu
2002-10-01 0:00,transportation,biomass,16.792
2024-06-01 0:00,transportation,biomass,161.652
2023-05-01 0:00,transportation,biomass,161.702
2023-08-01 0:00,transportation,biomass,161.715
2024-08-01 0:00,transportation,biomass,163.606
2024-10-01 0:00,transportation,biomass,167.129
2024-05-01 0:00,transportation,biomass,167.563
2003-06-01 0:00,transportation,biomass,17.749
2003-09-01 0:00,transportation,biomass,17.765
2024-07-01 0:00,transportation,biomass,173.502
2002-12-01 0:00,transportation,biomass,18.037
2003-07-01 0:00,transportation,biomass,18.146
2003-04-01 0:00,transportation,biomass,18.613
2003-05-01 0:00,transportation,biomass,18.615
2002-11-01 0:00,transportation,biomass,19.127
2003-02-01 0:00,transportation,biomass,19.533
2003-08-01 0:00,transportation,biomass,19.931
1983-02-01 0:00,transportation,biomass,2.587
1983-04-01 0:00,transportation,biomass,2.772
1983-06-01 0:00,transportation,biomass,2.772
1983-09-01 0:00,transportation,biomass,2.772
1983-11-01 0:00,transportation,biomass,2.772
1983-01-01 0:00,transportation,biomass,2.864
1983-03-01 0:00,transportation,biomass,2.864
1983-05-01 0:00,transportation,biomass,2.864
1983-07-01 0:00,transportation,biomass,2.864
1983-08-01 0:00,transportation,biomass,2.864
1983-10-01 0:00,transportation,biomass,2.864
1983-12-01 0:00,transportation,biomass,2.864
2003-10-01 0:00,transportation,biomass,20.1
2003-11-01 0:00,transportation,biomass,22.749
2004-03-01 0:00,transportation,biomass,22.902
2004-02-01 0:00,transportation,biomass,22.928
2004-07-01 0:00,transportation,biomass,23.293
2004-01-01 0:00,transportation,biomass,23.376
2004-04-01 0:00,transportation,biomass,23.512
2003-12-01 0:00,transportation,biomass,23.582
2004-08-01 0:00,transportation,biomass,23.862
2005-02-01 0:00,transportation,biomass,23.868
2004-09-01 0:00,transportation,biomass,24.009
2004-05-01 0:00,transportation,biomass,24.079
2005-04-01 0:00,transportation,biomass,24.536
2004-11-01 0:00,transportation,biomass,24.682
2004-10-01 0:00,transportation,biomass,25.233
2004-06-01 0:00,transportation,biomass,25.41
2005-03-01 0:00,transportation,biomass,25.965
2004-12-01 0:00,transportation,biomass,26.43
2005-05-01 0:00,transportation,biomass,26.787
2005-01-01 0:00,transportation,biomass,27.156
2006-02-01 0:00,transportation,biomass,27.904
2005-09-01 0:00,transportation,biomass,27.996
2005-07-01 0:00,transportation,biomass,28.792
2005-06-01 0:00,transportation,biomass,28.828
1984-02-01 0:00,transportation,biomass,3.27
1984-04-01 0:00,transportation,biomass,3.382
1984-06-01 0:00,transportation,biomass,3.382
1984-09-01 0:00,transportation,biomass,3.382
1984-11-01 0:00,transportation,biomass,3.382
1984-01-01 0:00,transportation,biomass,3.495
1984-03-01 0:00,transportation,biomass,3.495
1984-05-01 0:00,transportation,biomass,3.495
1984-07-01 0:00,transportation,biomass,3.495
1984-08-01 0:00,transportation,biomass,3.495
1984-10-01 0:00,transportation,biomass,3.495
1984-12-01 0:00,transportation,biomass,3.495
1985-02-01 0:00,transportation,biomass,3.816
2005-10-01 0:00,transportation,biomass,30.459
2006-01-01 0:00,transportation,biomass,30.519
2005-08-01 0:00,transportation,biomass,30.834
2005-11-01 0:00,transportation,biomass,30.935
2006-03-01 0:00,transportation,biomass,32.142
2005-12-01 0:00,transportation,biomass,32.86
2006-04-01 0:00,transportation,biomass,33.221
1985-04-01 0:00,transportation,biomass,4.088
1985-06-01 0:00,transportation,biomass,4.088
1985-09-01 0:00,transportation,biomass,4.088
1985-11-01 0:00,transportation,biomass,4.088
1996-07-01 0:00,transportation,biomass,4.127
1985-01-01 0:00,transportation,biomass,4.224
1985-03-01 0:00,transportation,biomass,4.224
1985-05-01 0:00,transportation,biomass,4.224
1985-07-01 0:00,transportation,biomass,4.224
1985-08-01 0:00,transportation,biomass,4.224
1985-10-01 0:00,transportation,biomass,4.224
1985-12-01 0:00,transportation,biomass,4.224
1996-06-01 0:00,transportation,biomass,4.297
1986-02-01 0:00,transportation,biomass,4.406
1990-02-01 0:00,transportation,biomass,4.635
1986-04-01 0:00,transportation,biomass,4.721
1986-06-01 0:00,transportation,biomass,4.721
1986-09-01 0:00,transportation,biomass,4.721
1986-11-01 0:00,transportation,biomass,4.721
1996-09-01 0:00,transportation,biomass,4.779
1986-01-01 0:00,transportation,biomass,4.878
1986-03-01 0:00,transportation,biomass,4.878
1986-05-01 0:00,transportation,biomass,4.878
1986-07-01 0:00,transportation,biomass,4.878
1986-08-01 0:00,transportation,biomass,4.878
1986-10-01 0:00,transportation,biomass,4.878
1986-12-01 0:00,transportation,biomass,4.878
1990-04-01 0:00,transportation,biomass,4.966
1990-06-01 0:00,transportation,biomass,4.966
1990-09-01 0:00,transportation,biomass,4.966
1990-11-01 0:00,transportation,biomass,4.966
2006-05-01 0:00,transportation,biomass,40.165
2006-07-01 0:00,transportation,biomass,41.291
2007-02-01 0:00,transportation,biomass,42.605
2007-04-01 0:00,transportation,biomass,43.109
2006-09-01 0:00,transportation,biomass,43.154
2006-08-01 0:00,transportation,biomass,43.869
2006-11-01 0:00,transportation,biomass,44.748
2006-06-01 0:00,transportation,biomass,44.996
2006-10-01 0:00,transportation,biomass,45.685
2007-03-01 0:00,transportation,biomass,46.76
2007-05-01 0:00,transportation,biomass,47.151
2006-12-01 0:00,transportation,biomass,47.302
2007-01-01 0:00,transportation,biomass,47.935
2007-06-01 0:00,transportation,biomass,49.821
1987-02-01 0:00,transportation,biomass,5.068
1990-01-01 0:00,transportation,biomass,5.132
1990-03-01 0:00,transportation,biomass,5.132
1990-05-01 0:00,transportation,biomass,5.132
1990-07-01 0:00,transportation,biomass,5.132
1990-08-01 0:00,transportation,biomass,5.132
1990-10-01 0:00,transportation,biomass,5.132
1990-12-01 0:00,transportation,biomass,5.132
1996-08-01 0:00,transportation,biomass,5.151
1989-02-01 0:00,transportation,biomass,5.223
1988-02-01 0:00,transportation,biomass,5.319
1991-02-01 0:00,transportation,biomass,5.377
1987-04-01 0:00,transportation,biomass,5.431
1987-06-01 0:00,transportation,biomass,5.431
1987-09-01 0:00,transportation,biomass,5.431
1987-11-01 0:00,transportation,biomass,5.431
1988-04-01 0:00,transportation,biomass,5.502
1988-06-01 0:00,transportation,biomass,5.502
1988-09-01 0:00,transportation,biomass,5.502
1988-11-01 0:00,transportation,biomass,5.502
1989-04-01 0:00,transportation,biomass,5.597
1989-06-01 0:00,transportation,biomass,5.597
1989-09-01 0:00,transportation,biomass,5.597
1989-11-01 0:00,transportation,biomass,5.597
1987-01-01 0:00,transportation,biomass,5.612
1987-03-01 0:00,transportation,biomass,5.612
1987-05-01 0:00,transportation,biomass,5.612
1987-07-01 0:00,transportation,biomass,5.612
1987-08-01 0:00,transportation,biomass,5.612
1987-10-01 0:00,transportation,biomass,5.612
1987-12-01 0:00,transportation,biomass,5.612
1988-01-01 0:00,transportation,biomass,5.685
1988-03-01 0:00,transportation,biomass,5.685
1988-05-01 0:00,transportation,biomass,5.685
1988-07-01 0:00,transportation,biomass,5.685
1988-08-01 0:00,transportation,biomass,5.685
1988-10-01 0:00,transportation,biomass,5.685
1988-12-01 0:00,transportation,biomass,5.685
1991-04-01 0:00,transportation,biomass,5.761
1991-06-01 0:00,transportation,biomass,5.761
1991-09-01 0:00,transportation,biomass,5.761
1991-11-01 0:00,transportation,biomass,5.761
1989-01-01 0:00,transportation,biomass,5.783
1989-03-01 0:00,transportation,biomass,5.783
1989-05-01 0:00,transportation,biomass,5.783
1989-07-01 0:00,transportation,biomass,5.783
1989-08-01 0:00,transportation,biomass,5.783
1989-10-01 0:00,transportation,biomass,5.783
1989-12-01 0:00,transportation,biomass,5.783
1993-08-01 0:00,transportation,biomass,5.902
1996-05-01 0:00,transportation,biomass,5.906
1991-01-01 0:00,transportation,biomass,5.953
1991-03-01 0:00,transportation,biomass,5.953
1991-05-01 0:00,transportation,biomass,5.953
1991-07-01 0:00,transportation,biomass,5.953
1991-08-01 0:00,transportation,biomass,5.953
1991-10-01 0:00,transportation,biomass,5.953
1991-12-01 0:00,transportation,biomass,5.953
2007-07-01 0:00,transportation,biomass,50.442
2007-09-01 0:00,transportation,biomass,51.105
2007-11-01 0:00,transportation,biomass,52.93
2007-08-01 0:00,transportation,biomass,53.27
2008-01-01 0:00,transportation,biomass,57.217
2007-10-01 0:00,transportation,biomass,57.555
2008-02-01 0:00,transportation,biomass,58.092
2009-02-01 0:00,transportation,biomass,58.157
2008-03-01 0:00,transportation,biomass,58.585
2007-12-01 0:00,transportation,biomass,59.24
1995-08-01 0:00,transportation,biomass,6.267
1992-02-01 0:00,transportation,biomass,6.319
1992-04-01 0:00,transportation,biomass,6.537
1992-06-01 0:00,transportation,biomass,6.537
1992-09-01 0:00,transportation,biomass,6.537
1992-11-01 0:00,transportation,biomass,6.537
1992-01-01 0:00,transportation,biomass,6.754
1992-03-01 0:00,transportation,biomass,6.754
1992-05-01 0:00,transportation,biomass,6.754
1992-07-01 0:00,transportation,biomass,6.754
1992-08-01 0:00,transportation,biomass,6.754
1992-10-01 0:00,transportation,biomass,6.754
1992-12-01 0:00,transportation,biomass,6.754
1997-06-01 0:00,transportation,biomass,6.804
1996-04-01 0:00,transportation,biomass,6.805
1996-10-01 0:00,transportation,biomass,6.894
1994-09-01 0:00,transportation,biomass,6.918
2008-04-01 0:00,transportation,biomass,64.365
2008-06-01 0:00,transportation,biomass,66.266
2008-05-01 0:00,transportation,biomass,66.951
2009-01-01 0:00,transportation,biomass,67.39
2009-03-01 0:00,transportation,biomass,69.809
1993-05-01 0:00,transportation,biomass,7.03
1997-08-01 0:00,transportation,biomass,7.049
1993-04-01 0:00,transportation,biomass,7.119
1993-06-01 0:00,transportation,biomass,7.286
1994-06-01 0:00,transportation,biomass,7.341
1993-02-01 0:00,transportation,biomass,7.368
1993-01-01 0:00,transportation,biomass,7.396
1996-12-01 0:00,transportation,biomass,7.491
1993-07-01 0:00,transportation,biomass,7.509
1997-01-01 0:00,transportation,biomass,7.51
1998-05-01 0:00,transportation,biomass,7.562
1995-07-01 0:00,transportation,biomass,7.579
1994-07-01 0:00,transportation,biomass,7.816
1997-04-01 0:00,transportation,biomass,7.84
1996-11-01 0:00,transportation,biomass,7.847
1993-09-01 0:00,transportation,biomass,7.854
1997-09-01 0:00,transportation,biomass,7.912
1997-02-01 0:00,transportation,biomass,7.936
1994-02-01 0:00,transportation,biomass,7.98
2008-07-01 0:00,transportation,biomass,73.086
2009-04-01 0:00,transportation,biomass,73.365
2008-11-01 0:00,transportation,biomass,73.898
2008-09-01 0:00,transportation,biomass,74.782
2008-08-01 0:00,transportation,biomass,75.264
2008-10-01 0:00,transportation,biomass,77.913
2009-06-01 0:00,transportation,biomass,78.083
2008-12-01 0:00,transportation,biomass,78.154
2010-02-01 0:00,transportation,biomass,78.93
2009-05-01 0:00,transportation,biomass,79.758
1995-05-01 0:00,transportation,biomass,8.003
2001-06-01 0:00,transportation,biomass,8.053
1999-07-01 0:00,transportation,biomass,8.055
1994-04-01 0:00,transportation,biomass,8.062
1997-05-01 0:00,transportation,biomass,8.117
1998-06-01 0:00,transportation,biomass,8.163
1993-10-01 0:00,transportation,biomass,8.175
1994-05-01 0:00,transportation,biomass,8.254
1995-02-01 0:00,transportation,biomass,8.42
1993-03-01 0:00,transportation,biomass,8.445
1995-09-01 0:00,transportation,biomass,8.461
1998-04-01 0:00,transportation,biomass,8.481
1999-04-01 0:00,transportation,biomass,8.511
1998-02-01 0:00,transportation,biomass,8.535
1998-07-01 0:00,transportation,biomass,8.566
1999-05-01 0:00,transportation,biomass,8.57
1996-03-01 0:00,transportation,biomass,8.595
1997-11-01 0:00,transportation,biomass,8.618
1999-02-01 0:00,transportation,biomass,8.645
2000-06-01 0:00,transportation,biomass,8.683
1997-03-01 0:00,transportation,biomass,8.69
1994-08-01 0:00,transportation,biomass,8.691
1996-02-01 0:00,transportation,biomass,8.762
2009-09-01 0:00,transportation,biomass,80.144
2010-01-01 0:00,transportation,biomass,80.851
2020-04-01 0:00,transportation,biomass,81.2
2009-07-01 0:00,transportation,biomass,83.258
2011-02-01 0:00,transportation,biomass,84.451
2009-08-01 0:00,transportation,biomass,84.802
2009-11-01 0:00,transportation,biomass,85.131
2010-03-01 0:00,transportation,biomass,85.353
2011-01-01 0:00,transportation,biomass,86.375
2010-04-01 0:00,transportation,biomass,87.411
2009-12-01 0:00,transportation,biomass,87.423
2009-10-01 0:00,transportation,biomass,87.65
2013-02-01 0:00,transportation,biomass,87.658
2012-01-01 0:00,transportation,biomass,87.954
2012-02-01 0:00,transportation,biomass,89.758
2010-09-01 0:00,transportation,biomass,89.877
1994-03-01 0:00,transportation,biomass,9.073
1998-08-01 0:00,transportation,biomass,9.133
1999-03-01 0:00,transportation,biomass,9.221
1999-08-01 0:00,transportation,biomass,9.228
1995-01-01 0:00,transportation,biomass,9.237
1999-09-01 0:00,transportation,biomass,9.249
1997-07-01 0:00,transportation,biomass,9.276
1998-09-01 0:00,transportation,biomass,9.393
2000-02-01 0:00,transportation,biomass,9.412
1999-06-01 0:00,transportation,biomass,9.42
1994-11-01 0:00,transportation,biomass,9.538
1995-04-01 0:00,transportation,biomass,9.554
1998-11-01 0:00,transportation,biomass,9.605
1993-12-01 0:00,transportation,biomass,9.655
2001-08-01 0:00,transportation,biomass,9.74
1998-03-01 0:00,transportation,biomass,9.772
1993-11-01 0:00,transportation,biomass,9.921
2000-04-01 0:00,transportation,biomass,9.988
2011-04-01 0:00,transportation,biomass,90.699
2010-11-01 0:00,transportation,biomass,90.765
2010-05-01 0:00,transportation,biomass,91.769
2013-01-01 0:00,transportation,biomass,92.322
2012-11-01 0:00,transportation,biomass,92.672
2010-06-01 0:00,transportation,biomass,92.745
2012-09-01 0:00,transportation,biomass,92.882
2012-12-01 0:00,transportation,biomass,93.203
2011-03-01 0:00,transportation,biomass,93.53
2010-08-01 0:00,transportation,biomass,93.725
2010-10-01 0:00,transportation,biomass,94.324
2010-07-01 0:00,transportation,biomass,94.376
2010-12-01 0:00,transportation,biomass,94.418
2014-02-01 0:00,transportation,biomass,94.56
2011-07-01 0:00,transportation,biomass,96.807
2015-01-01 0:00,transportation,biomass,96.85
2011-09-01 0:00,transportation,biomass,96.897
2015-02-01 0:00,transportation,biomass,97.347
2012-04-01 0:00,transportation,biomass,98.625
2012-07-01 0:00,transportation,biomass,99.022
2011-05-01 0:00,transportation,biomass,99.135
2012-03-01 0:00,transportation,biomass,99.744
2011-11-01 0:00,transportation,biomass,99.943